,id,Name,X,Y,LONGITUDE,LATITUDE,MESSAGEDATE,USERID,USERSCREENNAME,MESSAGETEXT,LOCATION,HASHTAGS,ISRETWEET,datetime,Cluster,parsed_tweets,stemmed_tokens,is_new_years_tweet,is_eastender_tweet,is_football_tweet
39100,550756958681456642,,-0.452218,51.53995,-0.4522179961204529,51.53995132446289,01/01/2015 20:54:26,513517124,Danni_Beltrami,Can't wait to roll around on the floor and push over @thomas_afc_ tomorrow during bubble football,Hillingdon,,0,2015-01-01 20:54:26,1,Can t wait to roll around on the floor and push over tomorrow during bubble football,"['can', 't', 'wait', 'to', 'roll', 'around', 'on', 'the', 'floor', 'and', 'push', 'over', 'tomorrow', 'dure', 'bubbl', 'footbal']",False,False,True
39115,550756011242696704,,-0.461513,51.50396,-0.4615130126476288,51.50395965576172,01/01/2015 20:50:40,127553725,SylliWekesa,@Mamevoke @BikoIntellect @Miss_Nasimiyu @KennedyWasike I wonder what Mourinho's excuse will be this time.,Hillingdon,,0,2015-01-01 20:50:40,1,I wonder what Mourinho s excuse will be this time,"['I', 'wonder', 'what', 'mourinho', 's', 'excus', 'will', 'be', 'thi', 'time']",False,False,True
39118,550758560196730880,,-0.39632399999999995,51.571304,-0.3963240087032318,51.57130432128906,01/01/2015 21:00:48,39816034,CarefreeTom_182,It won't happen but imagine if there was a playoff game to decide the PL and Frank scores an OG winner on purpose in the final minutes.,Hillingdon,,0,2015-01-01 21:00:48,1,It won t happen but imagine if there was a playoff game to decide the PL and Frank scores an OG winner on purpose in the final minutes,"['It', 'won', 't', 'happen', 'but', 'imagin', 'if', 'there', 'wa', 'a', 'playoff', 'game', 'to', 'decid', 'the', 'PL', 'and', 'frank', 'score', 'an', 'OG', 'winner', 'on', 'purpos', 'in', 'the', 'final', 'minut']",False,False,True
39120,550763571517616128,,-0.420025,51.515327,-0.4200249910354614,51.51532745361328,01/01/2015 21:20:42,332751087,MKMAXIMUS,31 points on the table. 4 teams on 31. 9 points from #PlayOffs   @BCFCFanApp @bcfc @bcfcfollowers @MFbluesnews http://t.co/ZxWZniWSKw,Hillingdon,PlayOffs,0,2015-01-01 21:20:42,1,points on the table teams on points from,"['point', 'on', 'the', 'tabl', 'team', 'on', 'point', 'from']",False,False,True
39125,550753643377741824,,-0.461513,51.50396,-0.4615130126476288,51.50395965576172,01/01/2015 20:41:15,127553725,SylliWekesa,@Miss_Nasimiyu: @SylliWekesa @KennedyWasike I don't even care. I'm just happy that Mourinho's team lost :D Mutual hate for Mourinho,Hillingdon,,0,2015-01-01 20:41:15,1,I don t even care I m just happy that Mourinho s team lost D Mutual hate for Mourinho,"['I', 'don', 't', 'even', 'care', 'I', 'm', 'just', 'happi', 'that', 'mourinho', 's', 'team', 'lost', 'D', 'mutual', 'hate', 'for', 'mourinho']",True,False,True
39153,550765731567390720,,-0.48563599999999996,51.551277,-0.4856359958648682,51.55127716064453,01/01/2015 21:29:17,253099126,goonorboy,Look I love Taylor but anyone thinking anything other than mvg is crazy he's the one too beat by country mile,Hillingdon,,0,2015-01-01 21:29:17,1,Look I love Taylor but anyone thinking anything other than mvg is crazy he s the one too beat by country mile,"['look', 'I', 'love', 'taylor', 'but', 'anyon', 'think', 'anyth', 'other', 'than', 'mvg', 'is', 'crazi', 'he', 's', 'the', 'one', 'too', 'beat', 'by', 'countri', 'mile']",False,False,True
39154,550762262190108672,,-0.423034,51.53717,-0.4230340123176575,51.53717041015625,01/01/2015 21:15:30,611063571,garyeveritt5,@haynes_jordan BT Spurs about 2 hours ago was better. Happy new year,Hillingdon,,0,2015-01-01 21:15:30,1,BT Spurs about hours ago was better Happy new year,"['BT', 'spur', 'about', 'hour', 'ago', 'wa', 'better', 'happi', 'new', 'year']",True,False,True
39166,550723763948773378,,-0.40715100000000004,51.564793,-0.4071510136127472,51.56479263305664,01/01/2015 18:42:31,189088725,DannieOfficial_,Every great team can have one bad game; just as every appalling team can have one good game.   ,Hillingdon,,0,2015-01-01 18:42:31,1,Every great team can have one bad game just as every appalling team can have one good game,"['everi', 'great', 'team', 'can', 'have', 'one', 'bad', 'game', 'just', 'as', 'everi', 'appal', 'team', 'can', 'have', 'one', 'good', 'game']",False,False,True
39168,550724304900718592,,-0.400544,51.564409999999995,-0.4005439877510071,51.56441116333008,01/01/2015 18:44:40,413935907,RyanMcdonald14,Spurs were Jew a win against chels,Hillingdon,,0,2015-01-01 18:44:40,1,Spurs were Jew a win against chels,"['spur', 'were', 'jew', 'a', 'win', 'against', 'chel']",False,False,True
39170,550725447605305345,,-0.43202799999999997,51.57395,-0.4320279955863953,51.573951721191406,01/01/2015 18:49:13,89156567,CallumHoare_,What a game,Hillingdon,,0,2015-01-01 18:49:13,1,What a game,"['what', 'a', 'game']",False,False,True
39171,550720423009476608,,-0.39182,51.564735,-0.3918200135231018,51.564735412597656,01/01/2015 18:29:15,582194511,MichaelS1882,@chazaustin9 pure kick in the teeth I thought you'd scored! Onto Burnley Charlie; keep the head up,Hillingdon,,0,2015-01-01 18:29:15,1,pure kick in the teeth I thought you d scored Onto Burnley Charlie keep the head up,"['pure', 'kick', 'in', 'the', 'teeth', 'I', 'thought', 'you', 'd', 'score', 'onto', 'burnley', 'charli', 'keep', 'the', 'head', 'up']",False,False,True
39172,550723656192917507,,-0.47525100000000003,51.489517,-0.4752509891986847,51.48951721191406,01/01/2015 18:42:06,55842641,RichArrowsmith,@JacksonTC An actual goal.,Hillingdon,,0,2015-01-01 18:42:06,1,An actual goal,"['An', 'actual', 'goal']",False,False,True
39183,550725329997017088,,-0.393205,51.569653,-0.3932049870491028,51.56965255737305,01/01/2015 18:48:45,1278181596,gary1975brown,Not 1player has done them self justice today!!,Hillingdon,,0,2015-01-01 18:48:45,1,Not player has done them self justice today,"['not', 'player', 'ha', 'done', 'them', 'self', 'justic', 'today']",False,False,True
39185,550719199900098560,,-0.44812799999999997,51.52093,-0.4481280148029328,51.52093124389648,01/01/2015 18:24:23,19509834,qprnet,Harry Monk moaning about refereeing decisions. Who knew...,Hillingdon,,0,2015-01-01 18:24:23,1,Harry Monk moaning about refereeing decisions Who knew,"['harri', 'monk', 'moan', 'about', 'refere', 'decis', 'who', 'knew']",False,False,True
39187,550720652978954240,,-0.39196,51.564716,-0.3919599950313568,51.56471633911133,01/01/2015 18:30:10,582194511,MichaelS1882,@LoftforWords defended very well all game bar the opening 10 mins. Lapse of concentration was punished,Hillingdon,,0,2015-01-01 18:30:10,1,defended very well all game bar the opening mins Lapse of concentration was punished,"['defend', 'veri', 'well', 'all', 'game', 'bar', 'the', 'open', 'min', 'laps', 'of', 'concentr', 'wa', 'punish']",False,False,True
39192,550718468652548097,,-0.457981,51.49975,-0.4579809904098511,51.49974822998047,01/01/2015 18:21:29,568093985,JoshuaBarberC,Tottenham won the league or something    calm down yids,Hillingdon,,0,2015-01-01 18:21:29,1,Tottenham won the league or something calm down yids,"['tottenham', 'won', 'the', 'leagu', 'or', 'someth', 'calm', 'down', 'yid']",False,False,True
39194,550723573334417408,,-0.47584099999999996,51.553000000000004,-0.4758409857749939,51.553001403808594,01/01/2015 18:41:46,2195467317,MrIanGoodfellow,@SpursOfficial COME ON YOU SPURS!!!,Hillingdon,,0,2015-01-01 18:41:46,1,COME ON YOU SPURS,"['come', 'ON', 'you', 'spur']",False,False,True
39196,550717005935181824,,-0.393228,51.56969,-0.3932279944419861,51.5696907043457,01/01/2015 18:15:40,1278181596,gary1975brown,Chelsea getting what they deserve shambles in midfield need 2 new fullbacks !!,Hillingdon,,0,2015-01-01 18:15:40,1,Chelsea getting what they deserve shambles in midfield need new fullbacks,"['chelsea', 'get', 'what', 'they', 'deserv', 'shambl', 'in', 'midfield', 'need', 'new', 'fullback']",True,False,True
39203,550725556694941696,,-0.4844729999999999,51.600390000000004,-0.4844729900360107,51.60039138793945,01/01/2015 18:49:39,394897241,hoops46,#Chelsea should bring on #Lampard  need a goal or two        #chelseavstottenham,Hillingdon,Chelsea Lampard chelseavstottenham,0,2015-01-01 18:49:39,1,should bring on need a goal or two,"['should', 'bring', 'on', 'need', 'a', 'goal', 'or', 'two']",False,False,True
39204,550717022787870720,,-0.421634,51.5766,-0.4216339886188507,51.57659912109375,01/01/2015 18:15:44,220464602,LWicksy,Well then at least we're ahead against Chelsea... For now!,Hillingdon,,0,2015-01-01 18:15:44,1,Well then at least we re ahead against Chelsea For now,"['well', 'then', 'at', 'least', 'we', 're', 'ahead', 'against', 'chelsea', 'for', 'now']",False,False,True
39205,550717600452587520,,-0.39392,51.582592,-0.3939200043678284,51.58259201049805,01/01/2015 18:18:02,1074248510,dancourts,Spurs have deserved this,Hillingdon,,0,2015-01-01 18:18:02,1,Spurs have deserved this,"['spur', 'have', 'deserv', 'thi']",False,False,True
39206,550719850763812864,,-0.39621300000000004,51.571182,-0.3962129950523377,51.57118225097656,01/01/2015 18:26:58,39816034,CarefreeTom_182,If we want to be PL champions at the end of the season it's games like this where we have to show our character. I would take a draw now...,Hillingdon,,0,2015-01-01 18:26:58,1,If we want to be PL champions at the end of the season it s games like this where we have to show our character I would take a draw now,"['If', 'we', 'want', 'to', 'be', 'PL', 'champion', 'at', 'the', 'end', 'of', 'the', 'season', 'it', 's', 'game', 'like', 'thi', 'where', 'we', 'have', 'to', 'show', 'our', 'charact', 'I', 'would', 'take', 'a', 'draw', 'now']",False,False,True
39210,550723922808012800,,-0.39276500000000003,51.564102,-0.3927649855613709,51.56410217285156,01/01/2015 18:43:09,176565074,frankobonkaz,4-1 I'm in dream land; Harry kaneeeee he's one of our own!,Hillingdon,,0,2015-01-01 18:43:09,1,I m in dream land Harry kaneeeee he s one of our own,"['I', 'm', 'in', 'dream', 'land', 'harri', 'kaneeee', 'he', 's', 'one', 'of', 'our', 'own']",False,False,True
39217,550723486969499648,,-0.401188,51.595257000000004,-0.4011879861354828,51.59525680541992,01/01/2015 18:41:25,294629469,nickolodeon16,SIGN KANE NOW,Hillingdon,,0,2015-01-01 18:41:25,1,SIGN KANE NOW,"['sign', 'kane', 'now']",False,False,True
39218,550724215717257216,,-0.400487,51.564471999999995,-0.4004870057106018,51.56447219848633,01/01/2015 18:44:19,413935907,RyanMcdonald14,@ChelseaFC harry Kane has @'d you,Hillingdon,,0,2015-01-01 18:44:19,1,harry Kane has you,"['harri', 'kane', 'ha', 'you']",False,False,True
39225,550724896419233794,,-0.439453,51.57878,-0.4394530057907105,51.57878112792969,01/01/2015 18:47:01,378541113,taffster19,What a great view that just was glum looking chelsea fans!  #COYS,Hillingdon,COYS,0,2015-01-01 18:47:01,1,What a great view that just was glum looking chelsea fans,"['what', 'a', 'great', 'view', 'that', 'just', 'wa', 'glum', 'look', 'chelsea', 'fan']",False,False,True
39226,550724906875625472,,-0.458701,51.518574,-0.4587010145187378,51.51857376098633,01/01/2015 18:47:04,88879972,CardiacCasey,I'm happy Chelsea are losing    ,Hillingdon,,0,2015-01-01 18:47:04,1,I m happy Chelsea are losing,"['I', 'm', 'happi', 'chelsea', 'are', 'lose']",True,False,True
39231,550717914845052928,,-0.467703,51.51267,-0.4677030146121979,51.51266860961914,01/01/2015 18:19:17,322906146,shezminex,3-1 Spurs OMG get in!,Hillingdon,,0,2015-01-01 18:19:17,1,Spurs OMG get in,"['spur', 'omg', 'get', 'in']",False,False,True
39232,550718346946445314,,-0.396298,51.571259999999995,-0.39629799127578735,51.57125854492188,01/01/2015 18:21:00,39816034,CarefreeTom_182,At least Mourinho will give the team a massive kick up the ass during HT. When Oscar scuffed that chance; I was worried. Capitulated. #CFC,Hillingdon,CFC,0,2015-01-01 18:21:00,1,At least Mourinho will give the team a massive kick up the ass during HT When Oscar scuffed that chance I was worried Capitulated,"['At', 'least', 'mourinho', 'will', 'give', 'the', 'team', 'a', 'massiv', 'kick', 'up', 'the', 'ass', 'dure', 'HT', 'when', 'oscar', 'scuf', 'that', 'chanc', 'I', 'wa', 'worri', 'capitul']",False,False,True
39234,550720105009934337,,-0.391925,51.564655,-0.3919250071048737,51.56465530395508,01/01/2015 18:27:59,582194511,MichaelS1882,I put Charlie as fantasy captain over Costa case Costa never scores away. Charlie misses a sitter and Costa scores.,Hillingdon,,0,2015-01-01 18:27:59,1,I put Charlie as fantasy captain over Costa case Costa never scores away Charlie misses a sitter and Costa scores,"['I', 'put', 'charli', 'as', 'fantasi', 'captain', 'over', 'costa', 'case', 'costa', 'never', 'score', 'away', 'charli', 'miss', 'a', 'sitter', 'and', 'costa', 'score']",False,False,True
39238,550723604531666944,,-0.475261,51.489506,-0.475261002779007,51.48950576782226,01/01/2015 18:41:53,55842641,RichArrowsmith,And to think you were all moaning about the team sheet. Hahahahahaha.,Hillingdon,,0,2015-01-01 18:41:53,1,And to think you were all moaning about the team sheet Hahahahahaha,"['and', 'to', 'think', 'you', 'were', 'all', 'moan', 'about', 'the', 'team', 'sheet', 'hahahahahaha']",False,False,True
39240,550723940260528128,,-0.407091,51.564667,-0.4070909917354584,51.56466674804688,01/01/2015 18:43:13,189088725,DannieOfficial_,I guess it's just bad luck for Spurs that their one good game is happening on the first day of the year  ,Hillingdon,,0,2015-01-01 18:43:13,1,I guess it s just bad luck for Spurs that their one good game is happening on the first day of the year,"['I', 'guess', 'it', 's', 'just', 'bad', 'luck', 'for', 'spur', 'that', 'their', 'one', 'good', 'game', 'is', 'happen', 'on', 'the', 'first', 'day', 'of', 'the', 'year']",True,False,True
39243,550725807052967936,,-0.443168,51.526653,-0.4431680142879486,51.52665328979492,01/01/2015 18:50:39,258759453,The_United_Lion,Hahahahahahahahahahahahahahaha Chelsea,Hillingdon,,0,2015-01-01 18:50:39,1,Hahahahahahahahahahahahahahaha Chelsea,"['hahahahahahahahahahahahahahaha', 'chelsea']",False,False,True
39249,550723417344053248,,-0.3995,51.523064,-0.3995000123977661,51.52306365966797,01/01/2015 18:41:09,1129393393,90sOshh,HARRY!!!! BOOM BOOM POW,Hillingdon,,0,2015-01-01 18:41:09,1,HARRY BOOM BOOM POW,"['harri', 'boom', 'boom', 'pow']",False,False,True
39252,550716240197869568,,-0.39319699999999996,51.569695,-0.3931970000267029,51.56969451904297,01/01/2015 18:12:38,1278181596,gary1975brown,Chelsea aint started yet poor!!,Hillingdon,,0,2015-01-01 18:12:38,1,Chelsea aint started yet poor,"['chelsea', 'aint', 'start', 'yet', 'poor']",False,False,True
39254,550718213655654400,,-0.393214,51.569626,-0.3932139873504639,51.56962585449219,01/01/2015 18:20:28,1278181596,gary1975brown,Pathetic sums up premiership not a good team in it!!,Hillingdon,,0,2015-01-01 18:20:28,1,Pathetic sums up premiership not a good team in it,"['pathet', 'sum', 'up', 'premiership', 'not', 'a', 'good', 'team', 'in', 'it']",False,False,True
39256,550722054358855682,,-0.419626,51.535046,-0.41962599754333496,51.5350456237793,01/01/2015 18:35:44,167130733,MasonWarwick,Come on chelsea!,Hillingdon,,0,2015-01-01 18:35:44,1,Come on chelsea,"['come', 'on', 'chelsea']",False,False,True
39262,550716735931043841,,-0.440672,51.544888,-0.4406720101833344,51.54488754272461,01/01/2015 18:14:36,1771824042,ferniee98,Fucksake Chelsea defend,Hillingdon,,0,2015-01-01 18:14:36,1,Fucksake Chelsea defend,"['fucksak', 'chelsea', 'defend']",False,False,True
39263,550717942103818240,,-0.407042,51.564636,-0.40704199671745295,51.56463623046875,01/01/2015 18:19:23,189088725,DannieOfficial_,You know what; I'll let Spurs off. You can have this win. Festive spirit and all that. I still pity you; and you're still dirty scumbags,Hillingdon,,0,2015-01-01 18:19:23,1,You know what I ll let Spurs off You can have this win Festive spirit and all that I still pity you and you re still dirty scumbags,"['you', 'know', 'what', 'I', 'll', 'let', 'spur', 'off', 'you', 'can', 'have', 'thi', 'win', 'festiv', 'spirit', 'and', 'all', 'that', 'I', 'still', 'piti', 'you', 'and', 'you', 're', 'still', 'dirti', 'scumbag']",False,False,True
39264,550718079077208064,,-0.47498999999999997,51.489513,-0.4749900102615357,51.4895133972168,01/01/2015 18:19:56,55842641,RichArrowsmith,My word. What a half of football. Three young; English footballers on the scoresheet. Now keep your heads! #COYS,Hillingdon,COYS,0,2015-01-01 18:19:56,1,My word What a half of football Three young English footballers on the scoresheet Now keep your heads,"['My', 'word', 'what', 'a', 'half', 'of', 'footbal', 'three', 'young', 'english', 'footbal', 'on', 'the', 'scoresheet', 'now', 'keep', 'your', 'head']",False,False,True
39265,550718221629018112,,-0.413605,51.592273999999996,-0.4136050045490265,51.5922737121582,01/01/2015 18:20:30,816140678,inkakrissu,Wow what a game it's been. Can't wait for the second half #TOTCHE,Hillingdon,TOTCHE,0,2015-01-01 18:20:30,1,Wow what a game it s been Can t wait for the second half,"['wow', 'what', 'a', 'game', 'it', 's', 'been', 'can', 't', 'wait', 'for', 'the', 'second', 'half']",False,False,True
39266,550718568984489984,,-0.393575,51.583709999999996,-0.3935750126838684,51.58370971679688,01/01/2015 18:21:53,210550286,Dom_Shephard,Fucking shit; what centre back waits for the ball to come to their feet especially in the fucking box?! Load of bollocks from Cahill,Hillingdon,,0,2015-01-01 18:21:53,1,Fucking shit what centre back waits for the ball to come to their feet especially in the fucking box Load of bollocks from Cahill,"['fuck', 'shit', 'what', 'centr', 'back', 'wait', 'for', 'the', 'ball', 'to', 'come', 'to', 'their', 'feet', 'especi', 'in', 'the', 'fuck', 'box', 'load', 'of', 'bollock', 'from', 'cahil']",False,False,True
39267,550719506373693440,,-0.455412,51.48684,-0.4554120004177094,51.4868392944336,01/01/2015 18:25:36,368566107,Ashleeyy1991,Fucking hell Chelsea sort it out,Hillingdon,,0,2015-01-01 18:25:36,1,Fucking hell Chelsea sort it out,"['fuck', 'hell', 'chelsea', 'sort', 'it', 'out']",False,False,True
39268,550723520532336643,,-0.4677270000000001,51.512657,-0.46772700548172,51.512657165527344,01/01/2015 18:41:33,322906146,shezminex,Spurs 4-1 Chelsea         ,Hillingdon,,0,2015-01-01 18:41:33,1,Spurs Chelsea,"['spur', 'chelsea']",False,False,True
39269,550724265658839040,,-0.444379,51.52797,-0.4443790018558502,51.52796936035156,01/01/2015 18:44:31,485141617,SaGHaR_97,Reason why Spurs scored 4 against CFC and 0 against Man Utd is that we have de Gea they have Courtious. #Mufc #TOTCHE #EPL #BPL,Hillingdon,Mufc TOTCHE EPL BPL,0,2015-01-01 18:44:31,1,Reason why Spurs scored against CFC and against Man Utd is that we have de Gea they have Courtious,"['reason', 'whi', 'spur', 'score', 'against', 'cfc', 'and', 'against', 'man', 'utd', 'is', 'that', 'we', 'have', 'de', 'gea', 'they', 'have', 'courtiou']",False,False,True
39270,550726121021792256,,-0.39277,51.564167,-0.39276999235153204,51.56416702270508,01/01/2015 18:51:53,176565074,frankobonkaz,Poor goal to concede what was fazio doing,Hillingdon,,0,2015-01-01 18:51:53,1,Poor goal to concede what was fazio doing,"['poor', 'goal', 'to', 'conced', 'what', 'wa', 'fazio', 'do']",False,False,True
39279,550723433043361792,,-0.43202799999999997,51.573956,-0.4320279955863953,51.57395553588867,01/01/2015 18:41:13,89156567,CallumHoare_,Harry Kane is having the game of his life. What a turn and finish that was.,Hillingdon,,0,2015-01-01 18:41:13,1,Harry Kane is having the game of his life What a turn and finish that was,"['harri', 'kane', 'is', 'have', 'the', 'game', 'of', 'hi', 'life', 'what', 'a', 'turn', 'and', 'finish', 'that', 'wa']",False,False,True
39285,550724120930189312,,-0.400548,51.56449,-0.4005480110645294,51.564491271972656,01/01/2015 18:43:57,413935907,RyanMcdonald14,I feel sorry for the Chelsea fans at the game; such a nice bunch of humans; they deserve better,Hillingdon,,0,2015-01-01 18:43:57,1,I feel sorry for the Chelsea fans at the game such a nice bunch of humans they deserve better,"['I', 'feel', 'sorri', 'for', 'the', 'chelsea', 'fan', 'at', 'the', 'game', 'such', 'a', 'nice', 'bunch', 'of', 'human', 'they', 'deserv', 'better']",False,False,True
39297,550718118931484672,,-0.440842,51.543777,-0.44084200263023376,51.54377746582031,01/01/2015 18:20:06,220630285,RobDBurles,Game over. Appalling defending from chelsea. Deserve to lose,Hillingdon,,0,2015-01-01 18:20:06,1,Game over Appalling defending from chelsea Deserve to lose,"['game', 'over', 'appal', 'defend', 'from', 'chelsea', 'deserv', 'to', 'lose']",False,False,True
39329,550743232288923648,,-0.459291,51.471706,-0.4592910110950471,51.47170639038086,01/01/2015 19:59:53,116783357,mandybanger, @JCartwrightN0T: What was the score Mourinho? http://t.co/2ZffgvbRNL @Danielpyke,Hillingdon,,0,2015-01-01 19:59:53,1,What was the score Mourinho,"['what', 'wa', 'the', 'score', 'mourinho']",False,False,True
39364,550750160922615808,,-0.396328,51.571323,-0.39632800221443176,51.57132339477539,01/01/2015 20:27:25,39816034,CarefreeTom_182,@OsmanZtheGooner: You don't joke with Tottenham on a Thursday. They have experience to play on that day. Tweet of the year.,Hillingdon,,0,2015-01-01 20:27:25,1,You don t joke with Tottenham on a Thursday They have experience to play on that day Tweet of the year,"['you', 'don', 't', 'joke', 'with', 'tottenham', 'on', 'a', 'thursday', 'they', 'have', 'experi', 'to', 'play', 'on', 'that', 'day', 'tweet', 'of', 'the', 'year']",True,False,True
39391,550752238399148032,,-0.461513,51.50396,-0.4615130126476288,51.50395965576172,01/01/2015 20:35:40,127553725,SylliWekesa,@Miss_Nasimiyu @goal_intl @KennedyWasike Awkward moment when Arsenal fans are happy for Spurs     ,Hillingdon,,0,2015-01-01 20:35:40,1,Awkward moment when Arsenal fans are happy for Spurs,"['awkward', 'moment', 'when', 'arsen', 'fan', 'are', 'happi', 'for', 'spur']",True,False,True
39401,550740650686423041,,-0.396215,51.571186,-0.3962149918079376,51.57118606567383,01/01/2015 19:49:38,39816034,CarefreeTom_182,The worst part about the result is you just know Tottenham will produce a DVD about it. Very QPR esque cringe worthy behaviour!,Hillingdon,,0,2015-01-01 19:49:38,1,The worst part about the result is you just know Tottenham will produce a DVD about it Very QPR esque cringe worthy behaviour,"['the', 'worst', 'part', 'about', 'the', 'result', 'is', 'you', 'just', 'know', 'tottenham', 'will', 'produc', 'a', 'dvd', 'about', 'it', 'veri', 'qpr', 'esqu', 'cring', 'worthi', 'behaviour']",False,False,True
39407,550746983447932928,,-0.47482399999999997,51.473420000000004,-0.4748240113258362,51.47341918945313,01/01/2015 20:14:47,176413575,Joeycarbonaro,Just landed to see Tottenham beat Chelsea. West Ham drop to 7th beacuse of it. Shit day of results.,Hillingdon,,0,2015-01-01 20:14:47,1,Just landed to see Tottenham beat Chelsea West Ham drop to th beacuse of it Shit day of results,"['just', 'land', 'to', 'see', 'tottenham', 'beat', 'chelsea', 'west', 'ham', 'drop', 'to', 'th', 'beacus', 'of', 'it', 'shit', 'day', 'of', 'result']",False,False,True
39419,550746996907458560,,-0.39621,51.57118,-0.3962100148200989,51.5711784362793,01/01/2015 20:14:51,39816034,CarefreeTom_182,Whoever Jose puts out on Sunday; I hope we come out all guns blazing; keep the intensity up all game and thrash Watford. #CFC,Hillingdon,CFC,0,2015-01-01 20:14:51,1,Whoever Jose puts out on Sunday I hope we come out all guns blazing keep the intensity up all game and thrash Watford,"['whoever', 'jose', 'put', 'out', 'on', 'sunday', 'I', 'hope', 'we', 'come', 'out', 'all', 'gun', 'blaze', 'keep', 'the', 'intens', 'up', 'all', 'game', 'and', 'thrash', 'watford']",False,False,True
39422,550740919155425280,,-0.391931,51.564777,-0.3919309973716736,51.56477737426758,01/01/2015 19:50:42,582194511,MichaelS1882,@Kenny_8967 had lampard on the bench :(,Hillingdon,,0,2015-01-01 19:50:42,1,had lampard on the bench,"['had', 'lampard', 'on', 'the', 'bench']",False,False,True
39426,550748632878956544,,-0.396333,51.57131,-0.3963330090045929,51.57130813598633,01/01/2015 20:21:21,39816034,CarefreeTom_182,It will be interesting to see what reaction Lampard is given at the bridge on the 31st. Personally; I couldn't boo him. May be mixed. #CFC,Hillingdon,CFC,0,2015-01-01 20:21:21,1,It will be interesting to see what reaction Lampard is given at the bridge on the st Personally I couldn t boo him May be mixed,"['It', 'will', 'be', 'interest', 'to', 'see', 'what', 'reaction', 'lampard', 'is', 'given', 'at', 'the', 'bridg', 'on', 'the', 'st', 'person', 'I', 'couldn', 't', 'boo', 'him', 'may', 'be', 'mix']",False,False,True
39433,550741844066598912,,-0.3960280000000001,51.571213,-0.3960280120372772,51.57121276855469,01/01/2015 19:54:22,39816034,CarefreeTom_182,Phil Dowd is the worst referee in the Premier League. He can't even keep up with play. I was under the impression you had to be fit.,Hillingdon,,0,2015-01-01 19:54:22,1,Phil Dowd is the worst referee in the Premier League He can t even keep up with play I was under the impression you had to be fit,"['phil', 'dowd', 'is', 'the', 'worst', 'refere', 'in', 'the', 'premier', 'leagu', 'He', 'can', 't', 'even', 'keep', 'up', 'with', 'play', 'I', 'wa', 'under', 'the', 'impress', 'you', 'had', 'to', 'be', 'fit']",False,True,True
39441,550747441956659200,,-0.47521499999999994,51.489502,-0.4752149879932404,51.489501953125,01/01/2015 20:16:37,55842641,RichArrowsmith,@SpursJim An exploding Mourinho does sound more fun than a squirming Mourinho.,Hillingdon,,0,2015-01-01 20:16:37,1,An exploding Mourinho does sound more fun than a squirming Mourinho,"['An', 'explod', 'mourinho', 'doe', 'sound', 'more', 'fun', 'than', 'a', 'squirm', 'mourinho']",False,False,True
39451,550743179423940609,,-0.39621799999999996,51.57119,-0.3962180018424988,51.571189880371094,01/01/2015 19:59:40,39816034,CarefreeTom_182,@dchempstead I've been supporting the club from a very young age you nonce. You were better than us I admit that. Kane took Cahill apart.,Hillingdon,,0,2015-01-01 19:59:40,1,I ve been supporting the club from a very young age you nonce You were better than us I admit that Kane took Cahill apart,"['I', 've', 'been', 'support', 'the', 'club', 'from', 'a', 'veri', 'young', 'age', 'you', 'nonc', 'you', 'were', 'better', 'than', 'us', 'I', 'admit', 'that', 'kane', 'took', 'cahil', 'apart']",False,False,True
39453,550745902278000641,,-0.443366,51.52665,-0.4433659911155701,51.526649475097656,01/01/2015 20:10:30,258759453,The_United_Lion,Chin up Mourinho!,Hillingdon,,0,2015-01-01 20:10:30,1,Chin up Mourinho,"['chin', 'up', 'mourinho']",False,False,True
39494,550804808727543809,,-0.466959,51.49781,-0.466958999633789,51.49781036376953,02/01/2015 00:04:34,287590826,_CoreyHYUFC,@dkmk97  love you Dylan    you're going to be the next big thing in our league,Hillingdon,,0,2015-02-01 00:04:34,1,love you Dylan you re going to be the next big thing in our league,"['love', 'you', 'dylan', 'you', 're', 'go', 'to', 'be', 'the', 'next', 'big', 'thing', 'in', 'our', 'leagu']",False,False,True
39532,550812089858945025,,-0.466757,51.498047,-0.4667569994926453,51.498046875,02/01/2015 00:33:30,287590826,_CoreyHYUFC, @PatrickCox009: Nice to say that I'm actually part of a team who are real title contenders @BASINGSTOKE_FC  oh thanks   ,Hillingdon,,0,2015-02-01 00:33:30,1,Nice to say that I m actually part of a team who are real title contenders oh thanks,"['nice', 'to', 'say', 'that', 'I', 'm', 'actual', 'part', 'of', 'a', 'team', 'who', 'are', 'real', 'titl', 'contend', 'oh', 'thank']",False,False,True
39547,550813748626460672,,-0.452046,51.53985,-0.4520460069179535,51.53984832763672,02/01/2015 00:40:05,513517124,Danni_Beltrami,Happy birthday to my fav dude ever @kushsharda2 !!! See you tomorrow for bubble football!!     http://t.co/kUSSYzNxuL,Hillingdon,,0,2015-02-01 00:40:05,1,Happy birthday to my fav dude ever See you tomorrow for bubble football,"['happi', 'birthday', 'to', 'my', 'fav', 'dude', 'ever', 'see', 'you', 'tomorrow', 'for', 'bubbl', 'footbal']",True,False,True
